,ids,skill_category,rank,score,feature
8217,ID_241,Systems_Analysis,24,37.38317757009346,feature_4
8218,ID_241,Repairing,25,37.3134328358209,feature_1
8219,ID_241,Equipment_Maintenance,26,37.254901960784316,feature_5
8220,ID_241,Active_Listening,27,37.2093023255814,feature_1
8221,ID_241,Management_of_Financial_Resources,28,36.92307692307693,feature_5
8222,ID_241,Complex_Problem_Solving,29,34.84848484848485,feature_1
8223,ID_241,Reading_Comprehension,30,34.78260869565217,feature_2
8224,ID_241,Coordination,31,33.80281690140845,feature_1
8225,ID_241,Time_Management,32,33.5483870967742,feature_1
8226,ID_241,Management_of_Material_Resources,33,33.125,feature_3
8227,ID_241,Service_Orientation,34,31.386861313868614,feature_1
8228,ID_242,Science,1,75.0,feature_3
8229,ID_242,Reading_Comprehension,2,73.91304347826086,feature_1
8230,ID_242,Speaking,3,71.11111111111111,feature_3
8231,ID_242,Management_of_Personnel_Resources,4,70.51282051282051,feature_1
8232,ID_242,Mathematics,5,70.4225352112676,feature_1
8233,ID_242,Social_Perceptiveness,6,70.1492537313433,feature_5
8234,ID_242,Instructing,7,68.85245901639344,feature_2
8235,ID_242,Active_Learning,8,65.9090909090909,feature_2
8236,ID_242,Negotiation,9,65.625,feature_1
8237,ID_242,Monitoring,10,64.55696202531645,feature_1
8238,ID_242,Active_Listening,11,63.95348837209303,feature_2
8239,ID_242,Installation,12,62.857142857142854,feature_2
8240,ID_242,Persuasion,13,62.62626262626263,feature_2
8241,ID_242,Operation_and_Control,14,62.5,feature_3
8242,ID_242,Systems_Evaluation,15,61.61616161616161,feature_4
8243,ID_242,Technology_Design,16,60.0,feature_1
8244,ID_242,Systems_Analysis,17,59.813084112149525,feature_2
8245,ID_242,Critical_Thinking,18,59.25925925925925,feature_1
8246,ID_242,Learning_Strategies,19,59.13978494623656,feature_3
8247,ID_242,Operations_Analysis,20,58.333333333333336,feature_1
8248,ID_242,Judgment_and_Decision_Making,21,58.26086956521739,feature_1
8249,ID_242,Service_Orientation,22,57.66423357664233,feature_1
8250,ID_242,Quality_Control_Analysis,23,56.62650602409639,feature_1
8251,ID_242,Equipment_Selection,24,56.60377358490566,feature_1
8252,ID_242,Coordination,25,56.33802816901409,feature_1
8253,ID_242,Troubleshooting,26,56.25,feature_3
8254,ID_242,Management_of_Financial_Resources,27,56.15384615384615,feature_2
8255,ID_242,Programming,28,55.55555555555556,feature_1
8256,ID_242,Complex_Problem_Solving,29,55.3030303030303,feature_2
8257,ID_242,Repairing,30,55.223880597014926,feature_1
8258,ID_242,Equipment_Maintenance,31,54.90196078431373,feature_2
8259,ID_242,Time_Management,32,54.83870967741935,feature_2
8260,ID_242,Operation_Monitoring,33,54.23728813559322,feature_1
8261,ID_242,Management_of_Material_Resources,34,51.24999999999999,feature_1
8262,ID_243,Installation,1,60.0,feature_1
8263,ID_243,Mathematics,2,53.52112676056338,feature_4
8264,ID_243,Operation_and_Control,3,53.125,feature_1
8265,ID_243,Equipment_Selection,4,52.83018867924528,feature_2
8266,ID_243,Systems_Evaluation,5,52.52525252525253,feature_1
8267,ID_243,Troubleshooting,6,50.0,feature_1
8268,ID_243,Technology_Design,7,50.0,feature_5
8269,ID_243,Negotiation,8,50.0,feature_4
8270,ID_243,Equipment_Maintenance,9,49.01960784313725,feature_1
8271,ID_243,Active_Learning,10,47.72727272727273,feature_2
8272,ID_243,Instructing,11,47.540983606557376,feature_2
8273,ID_243,Science,12,47.5,feature_2
8274,ID_243,Persuasion,13,47.474747474747474,feature_3
8275,ID_243,Management_of_Personnel_Resources,14,47.43589743589743,feature_2
8276,ID_243,Quality_Control_Analysis,15,46.98795180722892,feature_3
8277,ID_243,Monitoring,16,46.835443037974684,feature_1
8278,ID_243,Operations_Analysis,17,46.42857142857143,feature_2
8279,ID_243,Repairing,18,46.26865671641791,feature_1
8280,ID_243,Operation_Monitoring,19,45.76271186440678,feature_1
8281,ID_243,Reading_Comprehension,20,45.65217391304348,feature_2
8282,ID_243,Programming,21,45.55555555555556,feature_1
8283,ID_243,Social_Perceptiveness,22,44.776119402985074,feature_3
8284,ID_243,Critical_Thinking,23,43.51851851851852,feature_1
8285,ID_243,Judgment_and_Decision_Making,24,42.608695652173914,feature_4
8286,ID_243,Complex_Problem_Solving,25,42.42424242424242,feature_3
8287,ID_243,Management_of_Financial_Resources,26,42.30769230769231,feature_3
8288,ID_243,Speaking,27,42.22222222222222,feature_1
8289,ID_243,Systems_Analysis,28,42.05607476635514,feature_1
8290,ID_243,Active_Listening,29,41.86046511627907,feature_4
8291,ID_243,Coordination,30,40.140845070422536,feature_1
8292,ID_243,Management_of_Material_Resources,31,40.0,feature_4
8293,ID_243,Time_Management,32,40.0,feature_2
8294,ID_243,Learning_Strategies,33,39.784946236559136,feature_1
8295,ID_243,Service_Orientation,34,39.416058394160586,feature_1
8296,ID_244,Installation,1,51.42857142857142,feature_1
8297,ID_244,Operation_and_Control,2,50.0,feature_2
8298,ID_244,Technology_Design,3,47.14285714285714,feature_1
8299,ID_244,Programming,4,45.55555555555556,feature_1
8300,ID_244,Systems_Evaluation,5,45.45454545454545,feature_1
8301,ID_244,Quality_Control_Analysis,6,43.373493975903614,feature_1
8302,ID_244,Repairing,7,43.28358208955223,feature_2
8303,ID_244,Instructing,8,42.62295081967213,feature_1
8304,ID_244,Science,9,42.5,feature_2
8305,ID_244,Active_Learning,10,42.04545454545455,feature_2
8306,ID_244,Social_Perceptiveness,11,41.7910447761194,feature_3
8307,ID_244,Troubleshooting,12,41.66666666666667,feature_4
8308,ID_244,Equipment_Maintenance,13,41.17647058823529,feature_1
8309,ID_244,Mathematics,14,40.845070422535215,feature_2
8310,ID_244,Monitoring,15,40.50632911392405,feature_2
8311,ID_244,Operations_Analysis,16,40.476190476190474,feature_1
8312,ID_244,Persuasion,17,40.4040404040404,feature_2
8313,ID_244,Learning_Strategies,18,39.784946236559136,feature_1
8314,ID_244,Equipment_Selection,19,39.62264150943396,feature_1
8315,ID_244,Negotiation,20,39.58333333333333,feature_4
8316,ID_244,Reading_Comprehension,21,39.130434782608695,feature_1
8317,ID_244,Operation_Monitoring,22,38.983050847457626,feature_2
8318,ID_244,Systems_Analysis,23,37.38317757009346,feature_1
8319,ID_244,Active_Listening,24,37.2093023255814,feature_3
8320,ID_244,Management_of_Personnel_Resources,25,37.17948717948718,feature_4
8321,ID_244,Management_of_Financial_Resources,26,36.92307692307693,feature_2
8322,ID_244,Judgment_and_Decision_Making,27,36.52173913043478,feature_1
8323,ID_244,Critical_Thinking,28,36.11111111111111,feature_1
8324,ID_244,Coordination,29,35.2112676056338,feature_1
8325,ID_244,Management_of_Material_Resources,30,34.375,feature_2
8326,ID_244,Service_Orientation,31,34.306569343065696,feature_1
8327,ID_244,Complex_Problem_Solving,32,34.090909090909086,feature_1
8328,ID_244,Speaking,33,33.33333333333333,feature_1
8329,ID_244,Time_Management,34,32.903225806451616,feature_3
8330,ID_245,Science,1,57.49999999999999,feature_1
8331,ID_245,Operation_and_Control,2,56.25,feature_4
8332,ID_245,Mathematics,3,54.929577464788736,feature_1
8333,ID_245,Installation,4,54.285714285714285,feature_2
8334,ID_245,Operation_Monitoring,5,54.23728813559322,feature_3
8335,ID_245,Instructing,6,54.09836065573771,feature_1
8336,ID_245,Equipment_Maintenance,7,52.94117647058824,feature_3
8337,ID_245,Management_of_Personnel_Resources,8,52.56410256410257,feature_1
8338,ID_245,Troubleshooting,9,52.083333333333336,feature_3
8339,ID_245,Monitoring,10,51.89873417721519,feature_1
8340,ID_245,Technology_Design,11,51.42857142857142,feature_1
8341,ID_245,Speaking,12,51.11111111111111,feature_2
8342,ID_245,Equipment_Selection,13,50.943396226415096,feature_3
8343,ID_245,Systems_Evaluation,14,49.494949494949495,feature_2
8344,ID_245,Repairing,15,49.25373134328358,feature_1
8345,ID_245,Quality_Control_Analysis,16,48.19277108433735,feature_2
8346,ID_245,Negotiation,17,47.91666666666667,feature_1
8347,ID_245,Social_Perceptiveness,18,47.76119402985074,feature_1
8348,ID_245,Operations_Analysis,19,47.61904761904761,feature_2
8349,ID_245,Persuasion,20,47.474747474747474,feature_1
8350,ID_245,Learning_Strategies,21,47.31182795698925,feature_5
8351,ID_245,Programming,22,46.666666666666664,feature_2
8352,ID_245,Active_Learning,23,44.31818181818182,feature_3
8353,ID_245,Critical_Thinking,24,43.51851851851852,feature_1
8354,ID_245,Reading_Comprehension,25,43.47826086956522,feature_1
8355,ID_245,Active_Listening,26,43.02325581395349,feature_2
8356,ID_245,Systems_Analysis,27,42.99065420560748,feature_2
8357,ID_245,Judgment_and_Decision_Making,28,41.73913043478261,feature_1
8358,ID_245,Complex_Problem_Solving,29,40.15151515151515,feature_2
8359,ID_245,Management_of_Financial_Resources,30,40.0,feature_4
8360,ID_245,Coordination,31,38.732394366197184,feature_1
8361,ID_245,Service_Orientation,32,37.22627737226277,feature_1
8362,ID_245,Time_Management,33,35.483870967741936,feature_2
8363,ID_245,Management_of_Material_Resources,34,33.125,feature_2
8364,ID_246,Science,1,67.5,feature_1
8365,ID_246,Mathematics,2,61.97183098591549,feature_2
8366,ID_246,Technology_Design,3,60.0,feature_1
8367,ID_246,Installation,4,57.14285714285714,feature_1
8368,ID_246,Programming,5,56.666666666666664,feature_1
8369,ID_246,Operation_and_Control,6,56.25,feature_4
8370,ID_246,Operations_Analysis,7,54.761904761904766,feature_2
8371,ID_246,Troubleshooting,8,54.166666666666664,feature_3
8372,ID_246,Equipment_Selection,9,52.83018867924528,feature_1
8373,ID_246,Systems_Evaluation,10,52.52525252525253,feature_1
8374,ID_246,Persuasion,11,51.515151515151516,feature_5
8375,ID_246,Management_of_Personnel_Resources,12,51.28205128205128,feature_2
8376,ID_246,Operation_Monitoring,13,50.847457627118644,feature_3
8377,ID_246,Negotiation,14,50.0,feature_2
8378,ID_246,Systems_Analysis,15,49.532710280373834,feature_1
8379,ID_246,Monitoring,16,49.36708860759494,feature_2
8380,ID_246,Equipment_Maintenance,17,49.01960784313725,feature_2
8381,ID_246,Speaking,18,48.888888888888886,feature_1
8382,ID_246,Quality_Control_Analysis,19,48.19277108433735,feature_5
8383,ID_246,Instructing,20,47.540983606557376,feature_2
8384,ID_246,Active_Learning,21,46.590909090909086,feature_2
8385,ID_246,Repairing,22,46.26865671641791,feature_4
8386,ID_246,Reading_Comprehension,23,45.65217391304348,feature_1
8387,ID_246,Active_Listening,24,43.02325581395349,feature_1
8388,ID_246,Management_of_Financial_Resources,25,42.30769230769231,feature_1
8389,ID_246,Social_Perceptiveness,26,41.7910447761194,feature_1
8390,ID_246,Judgment_and_Decision_Making,27,41.73913043478261,feature_1
8391,ID_246,Critical_Thinking,28,41.66666666666667,feature_1
8392,ID_246,Complex_Problem_Solving,29,40.909090909090914,feature_1
8393,ID_246,Learning_Strategies,30,40.86021505376344,feature_2
8394,ID_246,Time_Management,31,39.35483870967742,feature_2
8395,ID_246,Management_of_Material_Resources,32,38.75,feature_3
8396,ID_246,Coordination,33,38.732394366197184,feature_1
8397,ID_246,Service_Orientation,34,37.22627737226277,feature_3
8398,ID_247,Operation_and_Control,1,75.0,feature_1
8399,ID_247,Installation,2,71.42857142857143,feature_2
8400,ID_247,Mathematics,3,63.38028169014085,feature_2
8401,ID_247,Reading_Comprehension,4,63.04347826086957,feature_3
8402,ID_247,Management_of_Personnel_Resources,5,62.82051282051282,feature_2
8403,ID_247,Quality_Control_Analysis,6,62.65060240963856,feature_2
8404,ID_247,Troubleshooting,7,62.5,feature_2
8405,ID_247,Science,8,62.5,feature_1
8406,ID_247,Speaking,9,62.22222222222222,feature_2
8407,ID_247,Repairing,10,61.19402985074627,feature_3
8408,ID_247,Equipment_Maintenance,11,60.78431372549019,feature_3
8409,ID_247,Monitoring,12,60.75949367088608,feature_3
8410,ID_247,Equipment_Selection,13,60.37735849056604,feature_1
8411,ID_247,Active_Learning,14,60.22727272727273,feature_1
8412,ID_247,Operation_Monitoring,15,59.32203389830508,feature_3
8413,ID_247,Negotiation,16,58.333333333333336,feature_4
8414,ID_247,Systems_Evaluation,17,57.57575757575758,feature_1
8415,ID_247,Instructing,18,57.377049180327866,feature_1
8416,ID_247,Operations_Analysis,19,57.14285714285714,feature_2
8417,ID_247,Social_Perceptiveness,20,56.71641791044776,feature_2
8418,ID_247,Persuasion,21,56.56565656565656,feature_2
8419,ID_247,Programming,22,55.55555555555556,feature_4
8420,ID_247,Systems_Analysis,23,55.140186915887845,feature_1
8421,ID_247,Critical_Thinking,24,54.629629629629626,feature_1
8422,ID_247,Technology_Design,25,54.285714285714285,feature_1
8423,ID_247,Judgment_and_Decision_Making,26,52.17391304347826,feature_5
8424,ID_247,Active_Listening,27,51.162790697674424,feature_2
8425,ID_247,Time_Management,28,50.967741935483865,feature_2
8426,ID_247,Management_of_Financial_Resources,29,50.76923076923077,feature_1
8427,ID_247,Management_of_Material_Resources,30,50.0,feature_2
8428,ID_247,Coordination,31,49.29577464788733,feature_2
8429,ID_247,Complex_Problem_Solving,32,49.24242424242424,feature_2
8430,ID_247,Learning_Strategies,33,47.31182795698925,feature_2
8431,ID_247,Service_Orientation,34,46.715328467153284,feature_1
8432,ID_248,Science,1,80.0,feature_1
8433,ID_248,Installation,2,77.14285714285715,feature_3
8434,ID_248,Mathematics,3,76.05633802816901,feature_2
8435,ID_248,Operation_and_Control,4,75.0,feature_2
8436,ID_248,Reading_Comprehension,5,71.73913043478261,feature_5
8437,ID_248,Management_of_Personnel_Resources,6,70.51282051282051,feature_2
8438,ID_248,Technology_Design,7,70.0,feature_5
8439,ID_248,Speaking,8,68.88888888888889,feature_3
8440,ID_248,Troubleshooting,9,68.75,feature_2
8441,ID_248,Programming,10,67.77777777777779,feature_3
8442,ID_248,Systems_Evaluation,11,67.67676767676768,feature_1
8443,ID_248,Instructing,12,67.21311475409836,feature_2
8444,ID_248,Monitoring,13,67.08860759493672,feature_1
8445,ID_248,Negotiation,14,66.66666666666666,feature_1
8446,ID_248,Operations_Analysis,15,66.66666666666666,feature_1
8447,ID_248,Quality_Control_Analysis,16,66.26506024096386,feature_2
8448,ID_248,Operation_Monitoring,17,66.10169491525424,feature_1
8449,ID_248,Equipment_Selection,18,66.0377358490566,feature_2
8450,ID_248,Active_Learning,19,65.9090909090909,feature_5
8451,ID_248,Persuasion,20,65.65656565656566,feature_2
8452,ID_248,Equipment_Maintenance,21,64.70588235294117,feature_2
8453,ID_248,Social_Perceptiveness,22,62.68656716417911,feature_2
8454,ID_248,Systems_Analysis,23,62.616822429906534,feature_1
8455,ID_248,Repairing,24,61.19402985074627,feature_2
8456,ID_248,Judgment_and_Decision_Making,25,60.86956521739131,feature_3
8457,ID_248,Critical_Thinking,26,59.25925925925925,feature_2
8458,ID_248,Active_Listening,27,58.139534883720934,feature_5
8459,ID_248,Management_of_Financial_Resources,28,56.15384615384615,feature_3
8460,ID_248,Learning_Strategies,29,55.91397849462365,feature_2
8461,ID_248,Complex_Problem_Solving,30,54.54545454545454,feature_5
8462,ID_248,Coordination,31,52.816901408450704,feature_2
8463,ID_248,Time_Management,32,51.61290322580645,feature_1
8464,ID_248,Management_of_Material_Resources,33,51.24999999999999,feature_1
8465,ID_248,Service_Orientation,34,49.63503649635037,feature_1
8466,ID_249,Installation,1,80.0,feature_4
8467,ID_249,Science,2,77.5,feature_5
8468,ID_249,Operation_and_Control,3,75.0,feature_1
8469,ID_249,Mathematics,4,74.64788732394366,feature_5
8470,ID_249,Speaking,5,71.11111111111111,feature_1
8471,ID_249,Technology_Design,6,70.0,feature_1
8472,ID_249,Instructing,7,68.85245901639344,feature_1
8473,ID_249,Reading_Comprehension,8,67.3913043478261,feature_1
8474,ID_249,Programming,9,66.66666666666666,feature_2
8475,ID_249,Management_of_Personnel_Resources,10,66.66666666666666,feature_2
8476,ID_249,Equipment_Selection,11,66.0377358490566,feature_1
8477,ID_249,Social_Perceptiveness,12,65.67164179104478,feature_1
8478,ID_249,Operations_Analysis,13,65.47619047619048,feature_2
8479,ID_249,Systems_Evaluation,14,64.64646464646465,feature_1
8480,ID_249,Troubleshooting,15,64.58333333333334,feature_1
8481,ID_249,Operation_Monitoring,16,64.40677966101694,feature_3
8482,ID_249,Negotiation,17,63.541666666666664,feature_1
8483,ID_249,Monitoring,18,63.29113924050633,feature_1
8484,ID_249,Equipment_Maintenance,19,62.745098039215684,feature_4
8485,ID_249,Quality_Control_Analysis,20,62.65060240963856,feature_5
8486,ID_249,Persuasion,21,62.62626262626263,feature_2
8487,ID_249,Active_Learning,22,62.5,feature_1
8488,ID_249,Repairing,23,61.19402985074627,feature_5
8489,ID_249,Judgment_and_Decision_Making,24,59.130434782608695,feature_2
8490,ID_249,Systems_Analysis,25,58.87850467289719,feature_2
8491,ID_249,Critical_Thinking,26,57.407407407407405,feature_1
8492,ID_249,Active_Listening,27,56.97674418604651,feature_2
8493,ID_249,Learning_Strategies,28,55.91397849462365,feature_1
8494,ID_249,Management_of_Financial_Resources,29,53.07692307692308,feature_2
8495,ID_249,Complex_Problem_Solving,30,52.27272727272727,feature_2
8496,ID_249,Coordination,31,50.70422535211267,feature_2
8497,ID_249,Time_Management,32,49.67741935483871,feature_4
8498,ID_249,Service_Orientation,33,48.9051094890511,feature_3
8499,ID_249,Management_of_Material_Resources,34,48.75,feature_2
8500,ID_250,Installation,1,68.57142857142857,feature_3
8501,ID_250,Equipment_Selection,2,62.264150943396224,feature_3
8502,ID_250,Operation_and_Control,3,59.375,feature_2
8503,ID_250,Mathematics,4,59.154929577464785,feature_1
8504,ID_250,Troubleshooting,5,58.333333333333336,feature_1
8505,ID_250,Equipment_Maintenance,6,56.86274509803921,feature_1
8506,ID_250,Repairing,7,55.223880597014926,feature_2
8507,ID_250,Negotiation,8,55.208333333333336,feature_1
8508,ID_250,Science,9,55.00000000000001,feature_2
8509,ID_250,Management_of_Personnel_Resources,10,53.84615384615385,feature_1
8510,ID_250,Systems_Evaluation,11,53.535353535353536,feature_1
8511,ID_250,Monitoring,12,53.16455696202531,feature_3
8512,ID_250,Technology_Design,13,52.85714285714286,feature_2
8513,ID_250,Operation_Monitoring,14,52.54237288135594,feature_2
8514,ID_250,Persuasion,15,52.52525252525253,feature_4
8515,ID_250,Instructing,16,52.459016393442624,feature_1
8516,ID_250,Active_Learning,17,52.27272727272727,feature_2
8517,ID_250,Social_Perceptiveness,18,52.23880597014925,feature_1
8518,ID_250,Reading_Comprehension,19,52.17391304347826,feature_1
8519,ID_250,Quality_Control_Analysis,20,51.80722891566265,feature_2
8520,ID_250,Speaking,21,51.11111111111111,feature_2
8521,ID_250,Active_Listening,22,48.837209302325576,feature_1
8522,ID_250,Operations_Analysis,23,48.80952380952381,feature_1
8523,ID_250,Critical_Thinking,24,48.148148148148145,feature_3
8524,ID_250,Programming,25,47.77777777777778,feature_5
8525,ID_250,Judgment_and_Decision_Making,26,46.95652173913044,feature_2
8526,ID_250,Learning_Strategies,27,46.236559139784944,feature_2
8527,ID_250,Management_of_Financial_Resources,28,45.38461538461539,feature_3
8528,ID_250,Systems_Analysis,29,44.85981308411215,feature_4
8529,ID_250,Complex_Problem_Solving,30,43.93939393939394,feature_2
8530,ID_250,Coordination,31,42.95774647887324,feature_2
8531,ID_250,Time_Management,32,42.58064516129032,feature_2
8532,ID_250,Management_of_Material_Resources,33,42.5,feature_2
8533,ID_250,Service_Orientation,34,42.33576642335766,feature_3
8534,ID_251,Installation,1,65.71428571428571,feature_4
8535,ID_251,Mathematics,2,57.74647887323944,feature_3
8536,ID_251,Operation_and_Control,3,56.25,feature_1
8537,ID_251,Instructing,4,55.73770491803278,feature_1
8538,ID_251,Systems_Evaluation,5,55.55555555555556,feature_1
8539,ID_251,Science,6,55.00000000000001,feature_1
8540,ID_251,Equipment_Selection,7,54.71698113207547,feature_1
8541,ID_251,Technology_Design,8,54.285714285714285,feature_2
8542,ID_251,Negotiation,9,53.125,feature_1
8543,ID_251,Reading_Comprehension,10,52.17391304347826,feature_2
8544,ID_251,Troubleshooting,11,52.083333333333336,feature_2
8545,ID_251,Management_of_Personnel_Resources,12,51.28205128205128,feature_1
8546,ID_251,Active_Learning,13,51.13636363636363,feature_2
8547,ID_251,Equipment_Maintenance,14,50.98039215686274,feature_2
8548,ID_251,Social_Perceptiveness,15,50.74626865671642,feature_1
8549,ID_251,Monitoring,16,50.63291139240506,feature_1
8550,ID_251,Persuasion,17,50.505050505050505,feature_2
8551,ID_251,Quality_Control_Analysis,18,49.39759036144578,feature_1
8552,ID_251,Operation_Monitoring,19,49.152542372881356,feature_1
8553,ID_251,Speaking,20,48.888888888888886,feature_3
8554,ID_251,Operations_Analysis,21,48.80952380952381,feature_2
8555,ID_251,Programming,22,47.77777777777778,feature_3
8556,ID_251,Repairing,23,47.76119402985074,feature_3
8557,ID_251,Active_Listening,24,46.51162790697674,feature_4
8558,ID_251,Critical_Thinking,25,46.2962962962963,feature_3
8559,ID_251,Judgment_and_Decision_Making,26,45.21739130434783,feature_1
8560,ID_251,Learning_Strategies,27,45.16129032258064,feature_3
8561,ID_251,Systems_Analysis,28,44.85981308411215,feature_1
8562,ID_251,Complex_Problem_Solving,29,44.696969696969695,feature_1
8563,ID_251,Management_of_Financial_Resources,30,44.61538461538462,feature_2
8564,ID_251,Coordination,31,42.25352112676056,feature_1
8565,ID_251,Service_Orientation,32,41.605839416058394,feature_2
8566,ID_251,Time_Management,33,41.29032258064516,feature_2
8567,ID_251,Management_of_Material_Resources,34,41.25,feature_4
8568,ID_252,Installation,1,65.71428571428571,feature_4
8569,ID_252,Operation_and_Control,2,59.375,feature_1
8570,ID_252,Mathematics,3,57.74647887323944,feature_3
8571,ID_252,Systems_Evaluation,4,57.57575757575758,feature_5
8572,ID_252,Equipment_Selection,5,56.60377358490566,feature_4
8573,ID_252,Troubleshooting,6,56.25,feature_1
8574,ID_252,Technology_Design,7,55.714285714285715,feature_5
8575,ID_252,Negotiation,8,55.208333333333336,feature_1
8576,ID_252,Science,9,55.00000000000001,feature_2
8577,ID_252,Equipment_Maintenance,10,54.90196078431373,feature_2
8578,ID_252,Management_of_Personnel_Resources,11,52.56410256410257,feature_3
8579,ID_252,Persuasion,12,52.52525252525253,feature_2
8580,ID_252,Reading_Comprehension,13,52.17391304347826,feature_2
8581,ID_252,Monitoring,14,51.89873417721519,feature_1
8582,ID_252,Quality_Control_Analysis,15,51.80722891566265,feature_2
8583,ID_252,Operations_Analysis,16,51.19047619047619,feature_2
8584,ID_252,Active_Learning,17,51.13636363636363,feature_1
8585,ID_252,Programming,18,51.11111111111111,feature_1
8586,ID_252,Instructing,19,50.81967213114754,feature_1
8587,ID_252,Repairing,20,50.74626865671642,feature_2
8588,ID_252,Social_Perceptiveness,21,49.25373134328358,feature_2
8589,ID_252,Operation_Monitoring,22,49.152542372881356,feature_2
8590,ID_252,Judgment_and_Decision_Making,23,47.82608695652174,feature_1
8591,ID_252,Critical_Thinking,24,47.22222222222222,feature_1
8592,ID_252,Complex_Problem_Solving,25,46.96969696969697,feature_2
8593,ID_252,Management_of_Financial_Resources,26,46.92307692307692,feature_3
8594,ID_252,Speaking,27,46.666666666666664,feature_3
8595,ID_252,Active_Listening,28,46.51162790697674,feature_1
8596,ID_252,Systems_Analysis,29,45.794392523364486,feature_3
8597,ID_252,Coordination,30,44.36619718309859,feature_2
8598,ID_252,Learning_Strategies,31,44.086021505376344,feature_1
8599,ID_252,Time_Management,32,43.87096774193549,feature_2
8600,ID_252,Management_of_Material_Resources,33,43.75,feature_4
8601,ID_252,Service_Orientation,34,43.06569343065693,feature_1
8602,ID_253,Installation,1,68.57142857142857,feature_2
8603,ID_253,Equipment_Selection,2,62.264150943396224,feature_3
8604,ID_253,Operation_and_Control,3,59.375,feature_2
8605,ID_253,Mathematics,4,59.154929577464785,feature_1
8606,ID_253,Troubleshooting,5,58.333333333333336,feature_2
8607,ID_253,Equipment_Maintenance,6,56.86274509803921,feature_2
8608,ID_253,Repairing,7,55.223880597014926,feature_2
8609,ID_253,Negotiation,8,55.208333333333336,feature_1
8610,ID_253,Science,9,55.00000000000001,feature_1
8611,ID_253,Management_of_Personnel_Resources,10,53.84615384615385,feature_2
8612,ID_253,Systems_Evaluation,11,53.535353535353536,feature_1
8613,ID_253,Monitoring,12,53.16455696202531,feature_1
8614,ID_253,Technology_Design,13,52.85714285714286,feature_3
8615,ID_253,Operation_Monitoring,14,52.54237288135594,feature_3
8616,ID_253,Persuasion,15,52.52525252525253,feature_1
8617,ID_253,Instructing,16,52.459016393442624,feature_1
8618,ID_253,Active_Learning,17,52.27272727272727,feature_1
8619,ID_253,Social_Perceptiveness,18,52.23880597014925,feature_1
8620,ID_253,Reading_Comprehension,19,52.17391304347826,feature_1
8621,ID_253,Quality_Control_Analysis,20,51.80722891566265,feature_3
8622,ID_253,Speaking,21,51.11111111111111,feature_3
8623,ID_253,Active_Listening,22,48.837209302325576,feature_1
8624,ID_253,Operations_Analysis,23,48.80952380952381,feature_4
8625,ID_253,Critical_Thinking,24,48.148148148148145,feature_2
8626,ID_253,Programming,25,47.77777777777778,feature_1
8627,ID_253,Judgment_and_Decision_Making,26,46.95652173913044,feature_4
8628,ID_253,Learning_Strategies,27,46.236559139784944,feature_3
8629,ID_253,Management_of_Financial_Resources,28,45.38461538461539,feature_1
8630,ID_253,Systems_Analysis,29,44.85981308411215,feature_1
8631,ID_253,Complex_Problem_Solving,30,43.93939393939394,feature_2
8632,ID_253,Coordination,31,42.95774647887324,feature_2
8633,ID_253,Time_Management,32,42.58064516129032,feature_1
8634,ID_253,Management_of_Material_Resources,33,42.5,feature_1
8635,ID_253,Service_Orientation,34,42.33576642335766,feature_4
8636,ID_254,Installation,1,68.57142857142857,feature_1
8637,ID_254,Operation_and_Control,2,62.5,feature_3
8638,ID_254,Mathematics,3,60.56338028169014,feature_1
8639,ID_254,Technology_Design,4,60.0,feature_1
8640,ID_254,Systems_Evaluation,5,57.57575757575758,feature_2
8641,ID_254,Persuasion,6,57.57575757575758,feature_2
8642,ID_254,Science,7,57.49999999999999,feature_1
8643,ID_254,Instructing,8,57.377049180327866,feature_4
8644,ID_254,Negotiation,9,57.291666666666664,feature_1
8645,ID_254,Active_Learning,10,56.81818181818182,feature_1
8646,ID_254,Management_of_Personnel_Resources,11,56.41025641025641,feature_5
8647,ID_254,Programming,12,54.44444444444444,feature_4
8648,ID_254,Monitoring,13,54.43037974683544,feature_1
8649,ID_254,Reading_Comprehension,14,54.347826086956516,feature_1
8650,ID_254,Speaking,15,53.333333333333336,feature_3
8651,ID_254,Quality_Control_Analysis,16,53.01204819277109,feature_2
8652,ID_254,Equipment_Selection,17,52.83018867924528,feature_1
8653,ID_254,Learning_Strategies,18,52.68817204301075,feature_1
8654,ID_254,Social_Perceptiveness,19,52.23880597014925,feature_1
8655,ID_254,Troubleshooting,20,52.083333333333336,feature_5
8656,ID_254,Critical_Thinking,21,51.85185185185185,feature_2
8657,ID_254,Judgment_and_Decision_Making,22,51.30434782608696,feature_5
8658,ID_254,Operations_Analysis,23,51.19047619047619,feature_1
8659,ID_254,Active_Listening,24,51.162790697674424,feature_1
8660,ID_254,Equipment_Maintenance,25,50.98039215686274,feature_2
8661,ID_254,Management_of_Financial_Resources,26,50.76923076923077,feature_5
8662,ID_254,Repairing,27,50.74626865671642,feature_2
8663,ID_254,Systems_Analysis,28,50.467289719626166,feature_4
8664,ID_254,Complex_Problem_Solving,29,50.0,feature_3
8665,ID_254,Coordination,30,49.29577464788733,feature_1
8666,ID_254,Operation_Monitoring,31,49.152542372881356,feature_1
8667,ID_254,Time_Management,32,48.38709677419355,feature_4
8668,ID_254,Management_of_Material_Resources,33,48.125,feature_5
8669,ID_254,Service_Orientation,34,45.25547445255474,feature_1
